
Intensity Mean Ch=8 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
42.3108,,Surface,8,Image 1,1,1000111094,111094,
58.0938,,Surface,8,Image 1,1,1000111095,111095,
63.2708,,Surface,8,Image 1,1,1000111096,111096,
38.5625,,Surface,8,Image 1,1,1000111097,111097,
36.9254,,Surface,8,Image 1,1,1000111098,111098,
35.1111,,Surface,8,Image 1,1,1000111099,111099,
26.6765,,Surface,8,Image 1,1,1000111100,111100,
63.7375,,Surface,8,Image 1,1,1000111101,111101,
67.5,,Surface,8,Image 1,1,1000111102,111102,
26.0732,,Surface,8,Image 1,1,1000111103,111103,
59.2889,,Surface,8,Image 1,1,1000111104,111104,
57.5606,,Surface,8,Image 1,1,1000111105,111105,
46.6835,,Surface,8,Image 1,1,1000111106,111106,
71.5085,,Surface,8,Image 1,1,1000111107,111107,
50.7534,,Surface,8,Image 1,1,1000111108,111108,
40.2167,,Surface,8,Image 1,1,1000111109,111109,
29.2297,,Surface,8,Image 1,1,1000111110,111110,
44.9787,,Surface,8,Image 1,1,1000111111,111111,
70.0714,,Surface,8,Image 1,1,1000111112,111112,
19.2353,,Surface,8,Image 1,1,1000111113,111113,
44,,Surface,8,Image 1,1,1000111114,111114,
30.7619,,Surface,8,Image 1,1,1000111115,111115,
29.0345,,Surface,8,Image 1,1,1000111116,111116,
73.8977,,Surface,8,Image 1,1,1000111117,111117,
32.7143,,Surface,8,Image 1,1,1000111118,111118,
69.2955,,Surface,8,Image 1,1,1000111119,111119,
49.6176,,Surface,8,Image 1,1,1000111120,111120,
57.5538,,Surface,8,Image 1,1,1000111121,111121,
28.9583,,Surface,8,Image 1,1,1000111122,111122,
29.7347,,Surface,8,Image 1,1,1000111123,111123,
42.8875,,Surface,8,Image 1,1,1000111124,111124,
56.5472,,Surface,8,Image 1,1,1000111125,111125,
76.0351,,Surface,8,Image 1,1,1000111126,111126,
33.8261,,Surface,8,Image 1,1,1000111127,111127,
46.4938,,Surface,8,Image 1,1,1000111128,111128,
53.9859,,Surface,8,Image 1,1,1000111129,111129,
