
Intensity Min Ch=8 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
7,,Surface,8,Image 1,1,1000111094,111094,
8,,Surface,8,Image 1,1,1000111095,111095,
0,,Surface,8,Image 1,1,1000111096,111096,
10,,Surface,8,Image 1,1,1000111097,111097,
8,,Surface,8,Image 1,1,1000111098,111098,
0,,Surface,8,Image 1,1,1000111099,111099,
0,,Surface,8,Image 1,1,1000111100,111100,
0,,Surface,8,Image 1,1,1000111101,111101,
0,,Surface,8,Image 1,1,1000111102,111102,
0,,Surface,8,Image 1,1,1000111103,111103,
0,,Surface,8,Image 1,1,1000111104,111104,
0,,Surface,8,Image 1,1,1000111105,111105,
6,,Surface,8,Image 1,1,1000111106,111106,
5,,Surface,8,Image 1,1,1000111107,111107,
6,,Surface,8,Image 1,1,1000111108,111108,
0,,Surface,8,Image 1,1,1000111109,111109,
0,,Surface,8,Image 1,1,1000111110,111110,
0,,Surface,8,Image 1,1,1000111111,111111,
0,,Surface,8,Image 1,1,1000111112,111112,
8,,Surface,8,Image 1,1,1000111113,111113,
6,,Surface,8,Image 1,1,1000111114,111114,
7,,Surface,8,Image 1,1,1000111115,111115,
0,,Surface,8,Image 1,1,1000111116,111116,
0,,Surface,8,Image 1,1,1000111117,111117,
8,,Surface,8,Image 1,1,1000111118,111118,
0,,Surface,8,Image 1,1,1000111119,111119,
0,,Surface,8,Image 1,1,1000111120,111120,
0,,Surface,8,Image 1,1,1000111121,111121,
12,,Surface,8,Image 1,1,1000111122,111122,
9,,Surface,8,Image 1,1,1000111123,111123,
8,,Surface,8,Image 1,1,1000111124,111124,
0,,Surface,8,Image 1,1,1000111125,111125,
4,,Surface,8,Image 1,1,1000111126,111126,
0,,Surface,8,Image 1,1,1000111127,111127,
0,,Surface,8,Image 1,1,1000111128,111128,
10,,Surface,8,Image 1,1,1000111129,111129,
8,,Surface,8,Image 1,1,1000111130,111130,
0,,Surface,8,Image 1,1,1000111131,111131,
0,,Surface,8,Image 1,1,1000111132,111132,
5,,Surface,8,Image 1,1,1000111133,111133,
0,,Surface,8,Image 1,1,1000111134,111134,
0,,Surface,8,Image 1,1,1000111135,111135,
0,,Surface,8,Image 1,1,1000111136,111136,
0,,Surface,8,Image 1,1,1000111137,111137,
0,,Surface,8,Image 1,1,1000111138,111138,
14,,Surface,8,Image 1,1,1000111139,111139,
0,,Surface,8,Image 1,1,1000111140,111140,
0,,Surface,8,Image 1,1,1000111141,111141,
0,,Surface,8,Image 1,1,1000111142,111142,
9,,Surface,8,Image 1,1,1000111143,111143,
7,,Surface,8,Image 1,1,1000111144,111144,
0,,Surface,8,Image 1,1,1000111145,111145,
0,,Surface,8,Image 1,1,1000111146,111146,
0,,Surface,8,Image 1,1,1000111147,111147,
7,,Surface,8,Image 1,1,1000111148,111148,
13,,Surface,8,Image 1,1,1000111149,111149,
0,,Surface,8,Image 1,1,1000111150,111150,
5,,Surface,8,Image 1,1,1000111151,111151,
8,,Surface,8,Image 1,1,1000111152,111152,
0,,Surface,8,Image 1,1,1000111153,111153,
0,,Surface,8,Image 1,1,1000111154,111154,
11,,Surface,8,Image 1,1,1000111155,111155,
0,,Surface,8,Image 1,1,1000111156,111156,
0,,Surface,8,Image 1,1,1000111157,111157,
0,,Surface,8,Image 1,1,1000111158,111158,
10,,Surface,8,Image 1,1,1000111159,111159,
0,,Surface,8,Image 1,1,1000111160,111160,
0,,Surface,8,Image 1,1,1000111161,111161,
0,,Surface,8,Image 1,1,1000111162,111162,
8,,Surface,8,Image 1,1,1000111163,111163,
1,,Surface,8,Image 1,1,1000111164,111164,
3,,Surface,8,Image 1,1,1000111165,111165,
0,,Surface,8,Image 1,1,1000111166,111166,
0,,Surface,8,Image 1,1,1000111167,111167,
0,,Surface,8,Image 1,1,1000111168,111168,
5,,Surface,8,Image 1,1,1000111169,111169,
6,,Surface,8,Image 1,1,1000111170,111170,
0,,Surface,8,Image 1,1,1000111171,111171,
7,,Surface,8,Image 1,1,1000111172,111172,
8,,Surface,8,Image 1,1,1000111173,111173,
0,,Surface,8,Image 1,1,1000111174,111174,
0,,Surface,8,Image 1,1,1000111175,111175,
14,,Surface,8,Image 1,1,1000111176,111176,
8,,Surface,8,Image 1,1,1000111177,111177,
0,,Surface,8,Image 1,1,1000111178,111178,
8,,Surface,8,Image 1,1,1000111179,111179,
8,,Surface,8,Image 1,1,1000111180,111180,
0,,Surface,8,Image 1,1,1000111181,111181,
8,,Surface,8,Image 1,1,1000111182,111182,
0,,Surface,8,Image 1,1,1000111183,111183,
0,,Surface,8,Image 1,1,1000111184,111184,
4,,Surface,8,Image 1,1,1000111185,111185,
4,,Surface,8,Image 1,1,1000111186,111186,
5,,Surface,8,Image 1,1,1000111187,111187,
5,,Surface,8,Image 1,1,1000111188,111188,
7,,Surface,8,Image 1,1,1000111189,111189,
4,,Surface,8,Image 1,1,1000111190,111190,
0,,Surface,8,Image 1,1,1000111191,111191,
6,,Surface,8,Image 1,1,1000111192,111192,
0,,Surface,8,Image 1,1,1000111193,111193,
11,,Surface,8,Image 1,1,1000111194,111194,
0,,Surface,8,Image 1,1,1000111195,111195,
6,,Surface,8,Image 1,1,1000111196,111196,
0,,Surface,8,Image 1,1,1000111197,111197,
7,,Surface,8,Image 1,1,1000111198,111198,
7,,Surface,8,Image 1,1,1000111199,111199,
0,,Surface,8,Image 1,1,1000111200,111200,
0,,Surface,8,Image 1,1,1000111201,111201,
17,,Surface,8,Image 1,1,1000111202,111202,
10,,Surface,8,Image 1,1,1000111203,111203,
0,,Surface,8,Image 1,1,1000111204,111204,
8,,Surface,8,Image 1,1,1000111205,111205,
10,,Surface,8,Image 1,1,1000111206,111206,
0,,Surface,8,Image 1,1,1000111207,111207,
10,,Surface,8,Image 1,1,1000111208,111208,
0,,Surface,8,Image 1,1,1000111209,111209,
8,,Surface,8,Image 1,1,1000111210,111210,
0,,Surface,8,Image 1,1,1000111211,111211,
11,,Surface,8,Image 1,1,1000111212,111212,
11,,Surface,8,Image 1,1,1000111213,111213,
0,,Surface,8,Image 1,1,1000111214,111214,
9,,Surface,8,Image 1,1,1000111215,111215,
0,,Surface,8,Image 1,1,1000111216,111216,
9,,Surface,8,Image 1,1,1000111217,111217,
0,,Surface,8,Image 1,1,1000111218,111218,
0,,Surface,8,Image 1,1,1000111219,111219,
11,,Surface,8,Image 1,1,1000111220,111220,
4,,Surface,8,Image 1,1,1000111221,111221,
0,,Surface,8,Image 1,1,1000111222,111222,
7,,Surface,8,Image 1,1,1000111223,111223,
0,,Surface,8,Image 1,1,1000111224,111224,
0,,Surface,8,Image 1,1,1000111225,111225,
9,,Surface,8,Image 1,1,1000111226,111226,
8,,Surface,8,Image 1,1,1000111227,111227,
7,,Surface,8,Image 1,1,1000111228,111228,
0,,Surface,8,Image 1,1,1000111229,111229,
7,,Surface,8,Image 1,1,1000111230,111230,
4,,Surface,8,Image 1,1,1000111231,111231,
10,,Surface,8,Image 1,1,1000111232,111232,
0,,Surface,8,Image 1,1,1000111233,111233,
5,,Surface,8,Image 1,1,1000111234,111234,
0,,Surface,8,Image 1,1,1000111235,111235,
8,,Surface,8,Image 1,1,1000111236,111236,
5,,Surface,8,Image 1,1,1000111237,111237,
0,,Surface,8,Image 1,1,1000111238,111238,
0,,Surface,8,Image 1,1,1000111239,111239,
0,,Surface,8,Image 1,1,1000111240,111240,
0,,Surface,8,Image 1,1,1000111241,111241,
7,,Surface,8,Image 1,1,1000111242,111242,
0,,Surface,8,Image 1,1,1000111243,111243,
