
Displacement Length
 ==================== 
Displacement Length,Unit,Category,Time,TrackID,ID,
0,um,Surface,1,1000190061,190061,
0,um,Surface,1,1000190062,190062,
0,um,Surface,1,1000190063,190063,
0,um,Surface,1,1000190064,190064,
0,um,Surface,1,1000190065,190065,
0,um,Surface,1,1000190066,190066,
0,um,Surface,1,1000190067,190067,
0,um,Surface,1,1000190068,190068,
0,um,Surface,1,1000190069,190069,
0,um,Surface,1,1000190070,190070,
0,um,Surface,1,1000190071,190071,
0,um,Surface,1,1000190072,190072,
0,um,Surface,1,1000190073,190073,
0,um,Surface,1,1000190074,190074,
0,um,Surface,1,1000190075,190075,
0,um,Surface,1,1000190076,190076,
0,um,Surface,1,1000190077,190077,
0,um,Surface,1,1000190078,190078,
0,um,Surface,1,1000190079,190079,
0,um,Surface,1,1000190080,190080,
0,um,Surface,1,1000190081,190081,
0,um,Surface,1,1000190082,190082,
0,um,Surface,1,1000190083,190083,
0,um,Surface,1,1000190084,190084,
0,um,Surface,1,1000190085,190085,
0,um,Surface,1,1000190086,190086,
0,um,Surface,1,1000190087,190087,
0,um,Surface,1,1000190088,190088,
0,um,Surface,1,1000190089,190089,
0,um,Surface,1,1000190090,190090,
0,um,Surface,1,1000190091,190091,
0,um,Surface,1,1000190092,190092,
0,um,Surface,1,1000190093,190093,
0,um,Surface,1,1000190094,190094,
0,um,Surface,1,1000190095,190095,
0,um,Surface,1,1000190096,190096,
0,um,Surface,1,1000190097,190097,
0,um,Surface,1,1000190098,190098,
0,um,Surface,1,1000190099,190099,
0,um,Surface,1,1000190100,190100,
0,um,Surface,1,1000190101,190101,
0,um,Surface,1,1000190102,190102,
0,um,Surface,1,1000190103,190103,
0,um,Surface,1,1000190104,190104,
0,um,Surface,1,1000190105,190105,
0,um,Surface,1,1000190106,190106,
0,um,Surface,1,1000190107,190107,
0,um,Surface,1,1000190108,190108,
0,um,Surface,1,1000190109,190109,
0,um,Surface,1,1000190110,190110,
0,um,Surface,1,1000190111,190111,
0,um,Surface,1,1000190112,190112,
0,um,Surface,1,1000190113,190113,
0,um,Surface,1,1000190114,190114,
0,um,Surface,1,1000190115,190115,
0,um,Surface,1,1000190116,190116,
0,um,Surface,1,1000190117,190117,
0,um,Surface,1,1000190118,190118,
0,um,Surface,1,1000190119,190119,
0,um,Surface,1,1000190120,190120,
0,um,Surface,1,1000190121,190121,
0,um,Surface,1,1000190122,190122,
0,um,Surface,1,1000190123,190123,
0,um,Surface,1,1000190124,190124,
0,um,Surface,1,1000190125,190125,
0,um,Surface,1,1000190126,190126,
0,um,Surface,1,1000190127,190127,
0,um,Surface,1,1000190128,190128,
0,um,Surface,1,1000190129,190129,
0,um,Surface,1,1000190130,190130,
0,um,Surface,1,1000190131,190131,
0,um,Surface,1,1000190132,190132,
0,um,Surface,1,1000190133,190133,
0,um,Surface,1,1000190134,190134,
0,um,Surface,1,1000190135,190135,
0,um,Surface,1,1000190136,190136,
0,um,Surface,1,1000190137,190137,
0,um,Surface,1,1000190138,190138,
0,um,Surface,1,1000190139,190139,
0,um,Surface,1,1000190140,190140,
3.46934,um,Surface,2,1000190005,190141,
1.80864,um,Surface,2,1000190006,190142,
7.09229,um,Surface,2,1000190008,190143,
6.5239,um,Surface,2,1000190009,190144,
4.62303,um,Surface,2,1000190010,190145,
2.37459,um,Surface,2,1000190011,190146,
1.4787,um,Surface,2,1000190012,190147,
4.50813,um,Surface,2,1000190007,190148,
3.93064,um,Surface,2,1000190013,190149,
6.7067,um,Surface,2,1000190015,190150,
7.00713,um,Surface,2,1000190014,190151,
2.08574,um,Surface,2,1000190016,190152,
4.93906,um,Surface,2,1000190017,190153,
5.07326,um,Surface,2,1000190020,190154,
4.1302,um,Surface,2,1000190022,190155,
2.25492,um,Surface,2,1000190023,190156,
1.34741,um,Surface,2,1000190018,190157,
3.70612,um,Surface,2,1000190019,190158,
0,um,Surface,2,1000190159,190159,
4.8376,um,Surface,2,1000190021,190160,
3.01948,um,Surface,2,1000190031,190161,
5.93941,um,Surface,2,1000190024,190162,
2.00165,um,Surface,2,1000190025,190163,
1.07454,um,Surface,2,1000190026,190164,
7.37713,um,Surface,2,1000190034,190165,
8.19971,um,Surface,2,1000190027,190166,
4.0179,um,Surface,2,1000190030,190167,
4.17888,um,Surface,2,1000190028,190168,
2.33218,um,Surface,2,1000190029,190169,
2.88332,um,Surface,2,1000190036,190170,
3.28919,um,Surface,2,1000190040,190171,
5.6795,um,Surface,2,1000190037,190172,
1.98892,um,Surface,2,1000190032,190173,
7.92984,um,Surface,2,1000190038,190174,
3.5305,um,Surface,2,1000190041,190175,
4.45165,um,Surface,2,1000190035,190176,
13.3074,um,Surface,2,1000190033,190177,
3.69515,um,Surface,2,1000190042,190178,
1.29598,um,Surface,2,1000190043,190179,
2.59021,um,Surface,2,1000190039,190180,
2.01935,um,Surface,2,1000190045,190181,
4.05582,um,Surface,2,1000190046,190182,
5.44694,um,Surface,2,1000190047,190183,
0.674204,um,Surface,2,1000190049,190184,
4.84817,um,Surface,2,1000190050,190185,
3.71423,um,Surface,2,1000190051,190186,
3.72274,um,Surface,2,1000190044,190187,
2.96493,um,Surface,2,1000190052,190188,
2.53244,um,Surface,2,1000190048,190189,
4.24561,um,Surface,2,1000190053,190190,
1.35369,um,Surface,2,1000190055,190191,
1.83874,um,Surface,2,1000190054,190192,
4.20743,um,Surface,2,1000190058,190193,
3.1775,um,Surface,2,1000190057,190194,
0,um,Surface,2,1000190195,190195,
1.66896,um,Surface,2,1000190063,190196,
1.26465,um,Surface,2,1000190062,190197,
9.79432,um,Surface,2,1000190056,190198,
4.72914,um,Surface,2,1000190064,190199,
5.16737,um,Surface,2,1000190059,190200,
2.91662,um,Surface,2,1000190065,190201,
3.03815,um,Surface,2,1000190061,190202,
4.07559,um,Surface,2,1000190060,190203,
3.28791,um,Surface,2,1000190066,190204,
4.76001,um,Surface,2,1000190069,190205,
2.38796,um,Surface,2,1000190073,190206,
3.16517,um,Surface,2,1000190072,190207,
4.46866,um,Surface,2,1000190068,190208,
2.0626,um,Surface,2,1000190067,190209,
2.79965,um,Surface,2,1000190071,190210,
3.77566,um,Surface,2,1000190077,190211,
3.03058,um,Surface,2,1000190078,190212,
2.70314,um,Surface,2,1000190075,190213,
3.50903,um,Surface,2,1000190070,190214,
1.89929,um,Surface,2,1000190080,190215,
2.32264,um,Surface,2,1000190081,190216,
2.57326,um,Surface,2,1000190076,190217,
5.71706,um,Surface,2,1000190074,190218,
7.56546,um,Surface,2,1000190082,190219,
6.41051,um,Surface,2,1000190087,190220,
4.64104,um,Surface,2,1000190088,190221,
2.82578,um,Surface,2,1000190079,190222,
2.75658,um,Surface,2,1000190083,190223,
1.56494,um,Surface,2,1000190091,190224,
3.16499,um,Surface,2,1000190092,190225,
4.56936,um,Surface,2,1000190093,190226,
3.99432,um,Surface,2,1000190084,190227,
0.688315,um,Surface,2,1000190085,190228,
1.41864,um,Surface,2,1000190095,190229,
9.86439,um,Surface,2,1000190089,190230,
10.3952,um,Surface,2,1000190086,190231,
2.86768,um,Surface,2,1000190090,190232,
4.19606,um,Surface,2,1000190097,190233,
5.2097,um,Surface,2,1000190098,190234,
8.60384,um,Surface,2,1000190094,190235,
3.26211,um,Surface,2,1000190096,190236,
2.75937,um,Surface,2,1000190099,190237,
7.8112,um,Surface,2,1000190102,190238,
2.19278,um,Surface,2,1000190100,190239,
3.61059,um,Surface,2,1000190103,190240,
2.93259,um,Surface,2,1000190104,190241,
5.36855,um,Surface,2,1000190105,190242,
4.39268,um,Surface,2,1000190107,190243,
0.818095,um,Surface,2,1000190110,190244,
4.71893,um,Surface,2,1000190101,190245,
4.79316,um,Surface,2,1000190108,190246,
1.51596,um,Surface,2,1000190106,190247,
4.57425,um,Surface,2,1000190109,190248,
3.29407,um,Surface,2,1000190111,190249,
3.08062,um,Surface,2,1000190113,190250,
2.64333,um,Surface,2,1000190114,190251,
2.24749,um,Surface,2,1000190112,190252,
2.46251,um,Surface,2,1000190115,190253,
2.35624,um,Surface,2,1000190118,190254,
4.08054,um,Surface,2,1000190123,190255,
0.865451,um,Surface,2,1000190124,190256,
1.17209,um,Surface,2,1000190117,190257,
2.94684,um,Surface,2,1000190116,190258,
0,um,Surface,2,1000190259,190259,
7.19781,um,Surface,2,1000190128,190260,
1.61133,um,Surface,2,1000190119,190261,
8.80146,um,Surface,2,1000190120,190262,
2.58624,um,Surface,2,1000190122,190263,
1.87947,um,Surface,2,1000190121,190264,
1.06785,um,Surface,2,1000190125,190265,
4.52583,um,Surface,2,1000190126,190266,
4.97156,um,Surface,2,1000190127,190267,
3.14031,um,Surface,2,1000190134,190268,
4.75801,um,Surface,2,1000190135,190269,
3.07456,um,Surface,2,1000190130,190270,
2.57066,um,Surface,2,1000190131,190271,
4.78437,um,Surface,2,1000190133,190272,
4.89771,um,Surface,2,1000190129,190273,
2.10989,um,Surface,2,1000190136,190274,
3.6378,um,Surface,2,1000190137,190275,
3.19226,um,Surface,2,1000190138,190276,
2.61997,um,Surface,2,1000190132,190277,
0.83498,um,Surface,2,1000190139,190278,
3.4299,um,Surface,2,1000190140,190279,
4.53318,um,Surface,3,1000190048,190280,
20.1979,um,Surface,4,1000190009,190281,
5.55117,um,Surface,4,1000190005,190282,
4.91543,um,Surface,4,1000190006,190283,
0,um,Surface,4,1000190284,190284,
6.83338,um,Surface,4,1000190012,190285,
32.4294,um,Surface,4,1000190008,190286,
7.20539,um,Surface,4,1000190007,190287,
3.65365,um,Surface,4,1000190015,190288,
8.97782,um,Surface,4,1000190014,190289,
2.77561,um,Surface,4,1000190010,190290,
1.3857,um,Surface,4,1000190011,190291,
12.8132,um,Surface,4,1000190016,190292,
3.49628,um,Surface,4,1000190013,190293,
0,um,Surface,4,1000190294,190294,
2.98464,um,Surface,4,1000190018,190295,
9.93264,um,Surface,4,1000190020,190296,
7.17216,um,Surface,4,1000190017,190297,
6.59667,um,Surface,4,1000190023,190298,
3.99588,um,Surface,4,1000190022,190299,
5.82085,um,Surface,4,1000190019,190300,
0,um,Surface,4,1000190301,190301,
3.33508,um,Surface,4,1000190159,190302,
6.19539,um,Surface,4,1000190021,190303,
2.95111,um,Surface,4,1000190031,190304,
6.83603,um,Surface,4,1000190024,190305,
7.21904,um,Surface,4,1000190025,190306,
27.7976,um,Surface,4,1000190027,190307,
8.74029,um,Surface,4,1000190028,190308,
11.2082,um,Surface,4,1000190026,190309,
4.86409,um,Surface,4,1000190030,190310,
2.67999,um,Surface,4,1000190029,190311,
5.05238,um,Surface,4,1000190032,190312,
10.2142,um,Surface,4,1000190034,190313,
4.21619,um,Surface,4,1000190035,190314,
6.6005,um,Surface,4,1000190040,190315,
6.69054,um,Surface,4,1000190041,190316,
13.0214,um,Surface,4,1000190033,190317,
8.07731,um,Surface,4,1000190037,190318,
11.7833,um,Surface,4,1000190038,190319,
6.82253,um,Surface,4,1000190039,190320,
0,um,Surface,4,1000190321,190321,
7.28687,um,Surface,4,1000190036,190322,
3.59674,um,Surface,4,1000190046,190323,
6.28823,um,Surface,4,1000190042,190324,
1.00995,um,Surface,4,1000190043,190325,
3.80585,um,Surface,4,1000190051,190326,
3.70024,um,Surface,4,1000190045,190327,
6.17149,um,Surface,4,1000190047,190328,
15.5336,um,Surface,4,1000190049,190329,
12.0527,um,Surface,4,1000190053,190330,
6.77452,um,Surface,4,1000190050,190331,
6.43667,um,Surface,4,1000190044,190332,
0,um,Surface,4,1000190333,190333,
2.50909,um,Surface,4,1000190052,190334,
0,um,Surface,4,1000190335,190335,
2.93005,um,Surface,4,1000190048,190336,
0,um,Surface,4,1000190337,190337,
19.6851,um,Surface,4,1000190058,190338,
4.31344,um,Surface,4,1000190055,190339,
3.06636,um,Surface,4,1000190195,190340,
2.39431,um,Surface,4,1000190064,190341,
1.41722,um,Surface,4,1000190054,190342,
3.93325,um,Surface,4,1000190057,190343,
2.65753,um,Surface,4,1000190060,190344,
1.69364,um,Surface,4,1000190063,190345,
14.9911,um,Surface,4,1000190056,190346,
1.66161,um,Surface,4,1000190062,190347,
7.34562,um,Surface,4,1000190061,190348,
4.11858,um,Surface,4,1000190059,190349,
3.12226,um,Surface,4,1000190065,190350,
3.20082,um,Surface,4,1000190071,190351,
6.32316,um,Surface,4,1000190072,190352,
5.62694,um,Surface,4,1000190069,190353,
6.06239,um,Surface,4,1000190077,190354,
3.7028,um,Surface,4,1000190067,190355,
4.22366,um,Surface,4,1000190073,190356,
2.72295,um,Surface,4,1000190066,190357,
1.83091,um,Surface,4,1000190068,190358,
9.28133,um,Surface,4,1000190070,190359,
6.52552,um,Surface,4,1000190075,190360,
2.65217,um,Surface,4,1000190078,190361,
8.25944,um,Surface,4,1000190082,190362,
1.51495,um,Surface,4,1000190083,190363,
2.54409,um,Surface,4,1000190074,190364,
2.26699,um,Surface,4,1000190081,190365,
0.884797,um,Surface,4,1000190076,190366,
2.22054,um,Surface,4,1000190088,190367,
2.04756,um,Surface,4,1000190079,190368,
1.32684,um,Surface,4,1000190080,190369,
15.0852,um,Surface,4,1000190087,190370,
11.9123,um,Surface,4,1000190084,190371,
4.5223,um,Surface,4,1000190092,190372,
3.14839,um,Surface,4,1000190093,190373,
11.2556,um,Surface,4,1000190085,190374,
0,um,Surface,4,1000190375,190375,
3.78852,um,Surface,4,1000190095,190376,
10.1748,um,Surface,4,1000190086,190377,
12.4616,um,Surface,4,1000190090,190378,
2.39431,um,Surface,4,1000190091,190379,
5.68985,um,Surface,4,1000190098,190380,
9.58319,um,Surface,4,1000190094,190381,
3.71673,um,Surface,4,1000190096,190382,
25.8267,um,Surface,4,1000190089,190383,
9.23012,um,Surface,4,1000190108,190384,
2.4216,um,Surface,4,1000190103,190385,
2.20586,um,Surface,4,1000190104,190386,
3.82143,um,Surface,4,1000190097,190387,
5.45908,um,Surface,4,1000190105,190388,
2.71702,um,Surface,4,1000190100,190389,
3.15579,um,Surface,4,1000190101,190390,
3.44712,um,Surface,4,1000190102,190391,
8.13067,um,Surface,4,1000190115,190392,
5.41357,um,Surface,4,1000190109,190393,
0.931432,um,Surface,4,1000190110,190394,
8.75975,um,Surface,4,1000190106,190395,
6.27756,um,Surface,4,1000190107,190396,
5.94905,um,Surface,4,1000190113,190397,
7.33097,um,Surface,4,1000190114,190398,
19.0231,um,Surface,4,1000190259,190399,
4.321,um,Surface,4,1000190112,190400,
1.87912,um,Surface,4,1000190111,190401,
3.27502,um,Surface,4,1000190116,190402,
10.1602,um,Surface,4,1000190124,190403,
2.47121,um,Surface,4,1000190118,190404,
1.48213,um,Surface,4,1000190119,190405,
6.25237,um,Surface,4,1000190122,190406,
3.27234,um,Surface,4,1000190121,190407,
23.5911,um,Surface,4,1000190120,190408,
5.8798,um,Surface,4,1000190123,190409,
0.655387,um,Surface,4,1000190117,190410,
2.77107,um,Surface,4,1000190126,190411,
10.6491,um,Surface,4,1000190128,190412,
5.41582,um,Surface,4,1000190127,190413,
3.64579,um,Surface,4,1000190130,190414,
4.2609,um,Surface,4,1000190131,190415,
0,um,Surface,4,1000190416,190416,
4.82136,um,Surface,4,1000190125,190417,
7.63954,um,Surface,4,1000190134,190418,
6.03812,um,Surface,4,1000190135,190419,
6.58137,um,Surface,4,1000190133,190420,
3.85536,um,Surface,4,1000190129,190421,
21.6685,um,Surface,4,1000190136,190422,
15.0793,um,Surface,4,1000190137,190423,
5.57499,um,Surface,4,1000190138,190424,
3.77952,um,Surface,4,1000190132,190425,
2.98094,um,Surface,4,1000190139,190426,
9.30566,um,Surface,4,1000190140,190427,
5.115,um,Surface,5,1000190012,190428,
36.7522,um,Surface,5,1000190008,190429,
6.8151,um,Surface,5,1000190007,190430,
14.2196,um,Surface,5,1000190009,190431,
5.06925,um,Surface,5,1000190005,190432,
5.3862,um,Surface,5,1000190006,190433,
4.5042,um,Surface,5,1000190015,190434,
10.9043,um,Surface,5,1000190014,190435,
2.7715,um,Surface,5,1000190010,190436,
3.54124,um,Surface,5,1000190011,190437,
3.52457,um,Surface,5,1000190284,190438,
1.94257,um,Surface,5,1000190013,190439,
3.09249,um,Surface,5,1000190294,190440,
5.68773,um,Surface,5,1000190017,190441,
13.2055,um,Surface,5,1000190016,190442,
3.22977,um,Surface,5,1000190019,190443,
5.04769,um,Surface,5,1000190018,190444,
9.90062,um,Surface,5,1000190020,190445,
3.4883,um,Surface,5,1000190159,190446,
6.43768,um,Surface,5,1000190021,190447,
7.74441,um,Surface,5,1000190023,190448,
5.55452,um,Surface,5,1000190022,190449,
10.1641,um,Surface,5,1000190024,190450,
6.72026,um,Surface,5,1000190301,190451,
8.29939,um,Surface,5,1000190025,190452,
11.9329,um,Surface,5,1000190028,190453,
11.8187,um,Surface,5,1000190026,190454,
8.53765,um,Surface,5,1000190031,190455,
2.06367,um,Surface,5,1000190029,190456,
7.4484,um,Surface,5,1000190030,190457,
7.05762,um,Surface,5,1000190032,190458,
3.30312,um,Surface,5,1000190033,190459,
38.6554,um,Surface,5,1000190027,190460,
8.67505,um,Surface,5,1000190034,190461,
8.58697,um,Surface,5,1000190037,190462,
3.8587,um,Surface,5,1000190035,190463,
8.44771,um,Surface,5,1000190041,190464,
5.90771,um,Surface,5,1000190036,190465,
1.93816,um,Surface,5,1000190043,190466,
7.40175,um,Surface,5,1000190039,190467,
12.4976,um,Surface,5,1000190038,190468,
7.25893,um,Surface,5,1000190040,190469,
4.23558,um,Surface,5,1000190046,190470,
11.0681,um,Surface,5,1000190049,190471,
3.74322,um,Surface,5,1000190042,190472,
3.74644,um,Surface,5,1000190051,190473,
8.02528,um,Surface,5,1000190050,190474,
2.78869,um,Surface,5,1000190045,190475,
8.13606,um,Surface,5,1000190047,190476,
2.92387,um,Surface,5,1000190335,190477,
4.33091,um,Surface,5,1000190048,190478,
7.97678,um,Surface,5,1000190053,190479,
5.42127,um,Surface,5,1000190044,190480,
12.5595,um,Surface,5,1000190337,190481,
0.323452,um,Surface,5,1000190333,190482,
1.75045,um,Surface,5,1000190052,190483,
17.8981,um,Surface,5,1000190058,190484,
5.37022,um,Surface,5,1000190057,190485,
4.89681,um,Surface,5,1000190055,190486,
0.457862,um,Surface,5,1000190063,190487,
12.3284,um,Surface,5,1000190056,190488,
2.03313,um,Surface,5,1000190195,190489,
3.52714,um,Surface,5,1000190064,190490,
2.31381,um,Surface,5,1000190054,190491,
6.7533,um,Surface,5,1000190061,190492,
3.33256,um,Surface,5,1000190060,190493,
1.7317,um,Surface,5,1000190062,190494,
3.71789,um,Surface,5,1000190065,190495,
2.791,um,Surface,5,1000190059,190496,
2.40405,um,Surface,5,1000190068,190497,
6.8091,um,Surface,5,1000190072,190498,
6.90091,um,Surface,5,1000190069,190499,
7.64421,um,Surface,5,1000190070,190500,
5.37863,um,Surface,5,1000190067,190501,
3.31074,um,Surface,5,1000190066,190502,
2.12856,um,Surface,5,1000190073,190503,
2.6889,um,Surface,5,1000190071,190504,
6.28157,um,Surface,5,1000190082,190505,
3.8072,um,Surface,5,1000190076,190506,
3.43562,um,Surface,5,1000190078,190507,
6.08543,um,Surface,5,1000190077,190508,
3.32743,um,Surface,5,1000190080,190509,
3.17953,um,Surface,5,1000190074,190510,
10.0717,um,Surface,5,1000190075,190511,
2.55385,um,Surface,5,1000190081,190512,
5.22802,um,Surface,5,1000190083,190513,
10.7855,um,Surface,5,1000190085,190514,
10.8266,um,Surface,5,1000190093,190515,
3.00318,um,Surface,5,1000190088,190516,
2.96704,um,Surface,5,1000190079,190517,
1.39958,um,Surface,5,1000190091,190518,
19.9353,um,Surface,5,1000190087,190519,
4.48355,um,Surface,5,1000190092,190520,
12.9727,um,Surface,5,1000190084,190521,
0,um,Surface,5,1000190522,190522,
1.77941,um,Surface,5,1000190095,190523,
9.96363,um,Surface,5,1000190086,190524,
13.5288,um,Surface,5,1000190090,190525,
9.32139,um,Surface,5,1000190094,190526,
4.22172,um,Surface,5,1000190096,190527,
1.48938,um,Surface,5,1000190375,190528,
28.0289,um,Surface,5,1000190089,190529,
13.6205,um,Surface,5,1000190108,190530,
3.19377,um,Surface,5,1000190104,190531,
6.46412,um,Surface,5,1000190098,190532,
2.40825,um,Surface,5,1000190097,190533,
5.58558,um,Surface,5,1000190105,190534,
6.3614,um,Surface,5,1000190101,190535,
14.1996,um,Surface,5,1000190107,190536,
1.09348,um,Surface,5,1000190100,190537,
3.45728,um,Surface,5,1000190102,190538,
3.15701,um,Surface,5,1000190103,190539,
9.08382,um,Surface,5,1000190106,190540,
2.73804,um,Surface,5,1000190110,190541,
5.90245,um,Surface,5,1000190109,190542,
3.6796,um,Surface,5,1000190113,190543,
1.44346,um,Surface,5,1000190111,190544,
3.3631,um,Surface,5,1000190112,190545,
9.89688,um,Surface,5,1000190114,190546,
29.9067,um,Surface,5,1000190259,190547,
3.12763,um,Surface,5,1000190115,190548,
16.2701,um,Surface,5,1000190124,190549,
4.14457,um,Surface,5,1000190118,190550,
8.6681,um,Surface,5,1000190123,190551,
7.10037,um,Surface,5,1000190121,190552,
1.53464,um,Surface,5,1000190117,190553,
1.79634,um,Surface,5,1000190116,190554,
4.71348,um,Surface,5,1000190127,190555,
13.8495,um,Surface,5,1000190128,190556,
4.27572,um,Surface,5,1000190119,190557,
3.64089,um,Surface,5,1000190122,190558,
25.952,um,Surface,5,1000190120,190559,
10.2083,um,Surface,5,1000190125,190560,
7.1615,um,Surface,5,1000190126,190561,
8.78728,um,Surface,5,1000190133,190562,
3.65153,um,Surface,5,1000190130,190563,
3.93375,um,Surface,5,1000190131,190564,
6.38721,um,Surface,5,1000190416,190565,
10.3631,um,Surface,5,1000190135,190566,
10.4553,um,Surface,5,1000190134,190567,
3.72367,um,Surface,5,1000190129,190568,
20.4388,um,Surface,5,1000190137,190569,
4.21651,um,Surface,5,1000190138,190570,
2.66982,um,Surface,5,1000190132,190571,
2.35247,um,Surface,5,1000190139,190572,
7.02748,um,Surface,5,1000190140,190573,
26.0337,um,Surface,5,1000190136,190574,
17.727,um,Surface,6,1000190016,190575,
1.94626,um,Surface,6,1000190013,190576,
5.06101,um,Surface,6,1000190294,190577,
6.93963,um,Surface,6,1000190014,190578,
6.90585,um,Surface,6,1000190015,190579,
2.33944,um,Surface,6,1000190010,190580,
16.8896,um,Surface,6,1000190284,190581,
3.89524,um,Surface,6,1000190011,190582,
4.75891,um,Surface,6,1000190012,190583,
45.4297,um,Surface,6,1000190008,190584,
6.47853,um,Surface,6,1000190007,190585,
0,um,Surface,6,1000190586,190586,
13.8646,um,Surface,6,1000190009,190587,
3.62177,um,Surface,6,1000190005,190588,
5.21419,um,Surface,6,1000190006,190589,
0,um,Surface,6,1000190590,190590,
6.46771,um,Surface,6,1000190017,190591,
3.38924,um,Surface,6,1000190019,190592,
4.62901,um,Surface,6,1000190018,190593,
13.5522,um,Surface,6,1000190020,190594,
6.88888,um,Surface,6,1000190159,190595,
6.16601,um,Surface,6,1000190021,190596,
0,um,Surface,6,1000190597,190597,
7.53303,um,Surface,6,1000190023,190598,
14.3951,um,Surface,6,1000190022,190599,
9.07767,um,Surface,6,1000190024,190600,
9.85207,um,Surface,6,1000190301,190601,
9.84228,um,Surface,6,1000190025,190602,
2.10025,um,Surface,6,1000190029,190603,
14.0133,um,Surface,6,1000190026,190604,
6.0217,um,Surface,6,1000190031,190605,
6.54881,um,Surface,6,1000190033,190606,
2.31547,um,Surface,6,1000190034,190607,
14.8318,um,Surface,6,1000190028,190608,
6.98758,um,Surface,6,1000190030,190609,
11.0509,um,Surface,6,1000190041,190610,
7.24578,um,Surface,6,1000190032,190611,
48.2164,um,Surface,6,1000190027,190612,
6.65295,um,Surface,6,1000190040,190613,
9.33723,um,Surface,6,1000190037,190614,
3.34532,um,Surface,6,1000190036,190615,
2.11148,um,Surface,6,1000190035,190616,
6.57533,um,Surface,6,1000190046,190617,
2.86626,um,Surface,6,1000190043,190618,
6.81938,um,Surface,6,1000190039,190619,
10.4695,um,Surface,6,1000190038,190620,
15.4797,um,Surface,6,1000190049,190621,
11.6166,um,Surface,6,1000190042,190622,
2.90377,um,Surface,6,1000190045,190623,
5.60398,um,Surface,6,1000190047,190624,
6.66889,um,Surface,6,1000190048,190625,
5.21539,um,Surface,6,1000190053,190626,
5.72994,um,Surface,6,1000190044,190627,
7.5255,um,Surface,6,1000190050,190628,
3.38224,um,Surface,6,1000190051,190629,
5.65013,um,Surface,6,1000190052,190630,
2.69996,um,Surface,6,1000190335,190631,
4.81793,um,Surface,6,1000190055,190632,
2.2675,um,Surface,6,1000190333,190633,
12.7801,um,Surface,6,1000190337,190634,
6.94123,um,Surface,6,1000190064,190635,
2.56499,um,Surface,6,1000190195,190636,
14.7629,um,Surface,6,1000190058,190637,
5.17308,um,Surface,6,1000190054,190638,
5.4897,um,Surface,6,1000190057,190639,
1.54818,um,Surface,6,1000190062,190640,
5.17738,um,Surface,6,1000190060,190641,
1.53528,um,Surface,6,1000190063,190642,
7.41688,um,Surface,6,1000190065,190643,
11.064,um,Surface,6,1000190056,190644,
9.83501,um,Surface,6,1000190059,190645,
7.10238,um,Surface,6,1000190061,190646,
7.24661,um,Surface,6,1000190069,190647,
3.96525,um,Surface,6,1000190066,190648,
3.64004,um,Surface,6,1000190071,190649,
2.86549,um,Surface,6,1000190073,190650,
1.3642,um,Surface,6,1000190068,190651,
9.12551,um,Surface,6,1000190072,190652,
3.978,um,Surface,6,1000190070,190653,
3.44413,um,Surface,6,1000190078,190654,
5.30461,um,Surface,6,1000190067,190655,
4.28448,um,Surface,6,1000190077,190656,
7.26637,um,Surface,6,1000190082,190657,
