
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
0,0,0,um,Surface,Displacement Delta,1,1000052725,52725,
0,0,0,um,Surface,Displacement Delta,1,1000052726,52726,
0,0,0,um,Surface,Displacement Delta,1,1000052727,52727,
0,0,0,um,Surface,Displacement Delta,1,1000052728,52728,
0,0,0,um,Surface,Displacement Delta,1,1000052729,52729,
0,0,0,um,Surface,Displacement Delta,1,1000052730,52730,
0,0,0,um,Surface,Displacement Delta,1,1000052731,52731,
0,0,0,um,Surface,Displacement Delta,1,1000052732,52732,
0,0,0,um,Surface,Displacement Delta,1,1000052733,52733,
0,0,0,um,Surface,Displacement Delta,1,1000052734,52734,
0,0,0,um,Surface,Displacement Delta,1,1000052735,52735,
0,0,0,um,Surface,Displacement Delta,1,1000052736,52736,
1.14801,-1.94073,0.919542,um,Surface,Displacement Delta,2,1000052671,52737,
-2.3873,-2.49933,0.119565,um,Surface,Displacement Delta,2,1000052650,52738,
0.312439,-1.68268,0.475903,um,Surface,Displacement Delta,2,1000052649,52739,
-0.380493,-0.774109,-0.552715,um,Surface,Displacement Delta,2,1000052651,52740,
-0.213623,-8.61157,-0.0178967,um,Surface,Displacement Delta,2,1000052655,52741,
0.0919189,-2.17392,-0.0363894,um,Surface,Displacement Delta,2,1000052652,52742,
0.676514,0.166046,-0.238715,um,Surface,Displacement Delta,2,1000052653,52743,
-0.442261,-1.23651,-0.581132,um,Surface,Displacement Delta,2,1000052654,52744,
-2.36008,0.104187,-0.141177,um,Surface,Displacement Delta,2,1000052656,52745,
2.19611,-6.66827,0.549414,um,Surface,Displacement Delta,2,1000052657,52746,
2.4595,0.259827,0.16383,um,Surface,Displacement Delta,2,1000052658,52747,
3.63922,0.502258,0.756025,um,Surface,Displacement Delta,2,1000052659,52748,
4.01935,6.54755,0.996581,um,Surface,Displacement Delta,2,1000052660,52749,
-0.749268,0.427612,0.309844,um,Surface,Displacement Delta,2,1000052661,52750,
3.21112,0.515747,-1.49348,um,Surface,Displacement Delta,2,1000052663,52751,
2.0545,0,0.16923,um,Surface,Displacement Delta,2,1000052662,52752,
-4.87738,-3.12775,-0.00938988,um,Surface,Displacement Delta,2,1000052665,52753,
-0.349365,-1.47607,0.181806,um,Surface,Displacement Delta,2,1000052664,52754,
-2.78748,-0.0580444,0.306558,um,Surface,Displacement Delta,2,1000052666,52755,
1.8537,-0.189819,0.269048,um,Surface,Displacement Delta,2,1000052667,52756,
-0.0900879,0.300781,0.268909,um,Surface,Displacement Delta,2,1000052670,52757,
0.467529,-0.994781,0.504977,um,Surface,Displacement Delta,2,1000052669,52758,
0.364014,-0.195312,0.130493,um,Surface,Displacement Delta,2,1000052673,52759,
0,-3.99333,-1.4,um,Surface,Displacement Delta,2,1000052668,52760,
1.86664,-7.08725,0.27506,um,Surface,Displacement Delta,2,1000052672,52761,
-1.22522,0.900116,0.239484,um,Surface,Displacement Delta,2,1000052675,52762,
-0.743469,-1.44321,0.0339499,um,Surface,Displacement Delta,2,1000052674,52763,
-1.94586,-3.6846,-0.183755,um,Surface,Displacement Delta,2,1000052676,52764,
-3.61429,-3.43307,0.407722,um,Surface,Displacement Delta,2,1000052677,52765,
2.52039,0,0.165591,um,Surface,Displacement Delta,2,1000052678,52766,
7.22974,1.34781,-0.390079,um,Surface,Displacement Delta,2,1000052681,52767,
6.65727,-0.117737,0.046236,um,Surface,Displacement Delta,2,1000052685,52768,
1.33771,-0.0148621,-0.0184631,um,Surface,Displacement Delta,2,1000052683,52769,
-3.22443,-1.74481,0.969994,um,Surface,Displacement Delta,2,1000052679,52770,
0.498413,-2.67395,-0.128864,um,Surface,Displacement Delta,2,1000052680,52771,
-0.122711,-0.0708008,-0.159745,um,Surface,Displacement Delta,2,1000052684,52772,
-0.0197144,2.11407,0.275307,um,Surface,Displacement Delta,2,1000052682,52773,
1.70471,-0.113037,0.715895,um,Surface,Displacement Delta,2,1000052686,52774,
-0.715515,5.67899,1.03153,um,Surface,Displacement Delta,2,1000052689,52775,
0.797806,-1.41461,0.535189,um,Surface,Displacement Delta,2,1000052688,52776,
0.570953,0.0236206,-0.0629807,um,Surface,Displacement Delta,2,1000052687,52777,
-6.21228,-22.442,1.49096,um,Surface,Displacement Delta,2,1000052691,52778,
3.20866,-0.470093,-0.336346,um,Surface,Displacement Delta,2,1000052690,52779,
-0.417419,0.113037,0.638216,um,Surface,Displacement Delta,2,1000052693,52780,
0.782318,1.85168,0.193209,um,Surface,Displacement Delta,2,1000052692,52781,
-0.787231,-0.196808,0.488889,um,Surface,Displacement Delta,2,1000052695,52782,
1.07091,-4.16742,-0.0409575,um,Surface,Displacement Delta,2,1000052694,52783,
5.23822,-0.0799255,-0.493484,um,Surface,Displacement Delta,2,1000052696,52784,
0,0,0,um,Surface,Displacement Delta,2,1000052785,52785,
1.75067,4.80801,1.04175,um,Surface,Displacement Delta,2,1000052697,52786,
-0.313049,0.134178,-0.397222,um,Surface,Displacement Delta,2,1000052698,52787,
-1.17316,-2.55846,0.283794,um,Surface,Displacement Delta,2,1000052700,52788,
3.26727,-1.37647,0.169001,um,Surface,Displacement Delta,2,1000052702,52789,
1.85565,0.148365,-0.117595,um,Surface,Displacement Delta,2,1000052699,52790,
0,0,0,um,Surface,Displacement Delta,2,1000052791,52791,
0.611694,3.66422,-0.0904675,um,Surface,Displacement Delta,2,1000052703,52792,
1.00134,-1.21218,0.113156,um,Surface,Displacement Delta,2,1000052704,52793,
-2.53085,2.48683,0.710546,um,Surface,Displacement Delta,2,1000052706,52794,
-0.850464,0.105438,-0.416865,um,Surface,Displacement Delta,2,1000052701,52795,
2.11737,-0.0526428,0.129964,um,Surface,Displacement Delta,2,1000052708,52796,
0.169739,5.36906,0.635937,um,Surface,Displacement Delta,2,1000052705,52797,
0.73291,-0.635834,0.437666,um,Surface,Displacement Delta,2,1000052709,52798,
-0.836853,-7.82469,0.922143,um,Surface,Displacement Delta,2,1000052707,52799,
1.1895,0.0961304,-0.842877,um,Surface,Displacement Delta,2,1000052711,52800,
1.64386,0.114594,-0.312423,um,Surface,Displacement Delta,2,1000052713,52801,
0.722946,-2.16888,-0.0673466,um,Surface,Displacement Delta,2,1000052710,52802,
-7.48924,-0.231018,0.660598,um,Surface,Displacement Delta,2,1000052715,52803,
-1.94116,-0.828781,-0.212561,um,Surface,Displacement Delta,2,1000052712,52804,
0.964935,-0.300873,1.4225,um,Surface,Displacement Delta,2,1000052717,52805,
0.304871,1.41699,-0.314001,um,Surface,Displacement Delta,2,1000052714,52806,
0.448029,-4.40842,0.709929,um,Surface,Displacement Delta,2,1000052716,52807,
0.723343,-0.190414,0.577147,um,Surface,Displacement Delta,2,1000052720,52808,
-0.168442,2.97983,-0.463546,um,Surface,Displacement Delta,2,1000052718,52809,
-2.62234,-0.0843506,-0.119048,um,Surface,Displacement Delta,2,1000052722,52810,
-0.909485,-2.43323,0.0105324,um,Surface,Displacement Delta,2,1000052719,52811,
-0.924988,3.44406,0.559168,um,Surface,Displacement Delta,2,1000052723,52812,
1.53571,1.11115,0.315423,um,Surface,Displacement Delta,2,1000052721,52813,
1.21724,-2.4411,-1.37335,um,Surface,Displacement Delta,2,1000052726,52814,
-1.57858,0.155006,-0.746955,um,Surface,Displacement Delta,2,1000052724,52815,
0.243103,-1.39573,-0.300445,um,Surface,Displacement Delta,2,1000052725,52816,
3.93538,0.122589,3.94077,um,Surface,Displacement Delta,2,1000052728,52817,
0.90448,-0.203255,0.143811,um,Surface,Displacement Delta,2,1000052727,52818,
-7.4532,10.7226,-0.527224,um,Surface,Displacement Delta,2,1000052729,52819,
1.66367,3.86516,0.394128,um,Surface,Displacement Delta,2,1000052730,52820,
1.15228,-0.0470314,0.135348,um,Surface,Displacement Delta,2,1000052731,52821,
2.16759,-0.119736,-0.288462,um,Surface,Displacement Delta,2,1000052733,52822,
0,0,0,um,Surface,Displacement Delta,2,1000052823,52823,
-0.354065,-0.49757,-0.55381,um,Surface,Displacement Delta,2,1000052735,52824,
-0.492012,0,-0.0305557,um,Surface,Displacement Delta,2,1000052732,52825,
4.64902,-1.74385,0.245096,um,Surface,Displacement Delta,2,1000052736,52826,
-0.940277,-1.08526,-1.03995,um,Surface,Displacement Delta,2,1000052734,52827,
0.76593,14.8209,3.92432,um,Surface,Displacement Delta,3,1000052668,52828,
3.25748,0.185028,0.429268,um,Surface,Displacement Delta,3,1000052669,52829,
13.0096,8.01642,-0.306863,um,Surface,Displacement Delta,3,1000052648,52830,
-2.77383,-3.80676,0.328616,um,Surface,Displacement Delta,3,1000052650,52831,
0.355591,1.27042,0.0981989,um,Surface,Displacement Delta,3,1000052649,52832,
0.324524,-3.87048,0.10757,um,Surface,Displacement Delta,3,1000052651,52833,
-0.528442,-1.01212,1.08267,um,Surface,Displacement Delta,3,1000052655,52834,
4.27539,3.58316,-0.0885057,um,Surface,Displacement Delta,3,1000052652,52835,
1.85303,1.23651,-0.0412359,um,Surface,Displacement Delta,3,1000052654,52836,
3.32748,-0.0198364,0.317368,um,Surface,Displacement Delta,3,1000052656,52837,
0.0631104,6.78876,0.443953,um,Surface,Displacement Delta,3,1000052657,52838,
-0.461548,6.45074,-0.180328,um,Surface,Displacement Delta,3,1000052658,52839,
-1.06683,1.31378,-0.371586,um,Surface,Displacement Delta,3,1000052659,52840,
0,0,0,um,Surface,Displacement Delta,3,1000052841,52841,
-0.881775,-0.216064,0.623736,um,Surface,Displacement Delta,3,1000052660,52842,
0.399536,-1.14099,0.0177546,um,Surface,Displacement Delta,3,1000052661,52843,
-0.420471,0,0.129341,um,Surface,Displacement Delta,3,1000052662,52844,
-1.82495,-0.375732,1.05,um,Surface,Displacement Delta,3,1000052663,52845,
0.177124,-1.03052,-0.0750008,um,Surface,Displacement Delta,3,1000052665,52846,
1.04901,2.09601,-0.142389,um,Surface,Displacement Delta,3,1000052664,52847,
0.783081,0.246765,0.222311,um,Surface,Displacement Delta,3,1000052666,52848,
-0.187866,0.177124,0.351666,um,Surface,Displacement Delta,3,1000052667,52849,
-3.04541,-1.71405,-0.63913,um,Surface,Displacement Delta,3,1000052671,52850,
-0.372253,0,0.478261,um,Surface,Displacement Delta,3,1000052670,52851,
0.881897,0.648804,0.754913,um,Surface,Displacement Delta,3,1000052674,52852,
-0.0843506,0.596924,0.174938,um,Surface,Displacement Delta,3,1000052673,52853,
0.25943,-0.170227,-0.203051,um,Surface,Displacement Delta,3,1000052672,52854,
5.59595,16.3144,1.28558,um,Surface,Displacement Delta,3,1000052681,52855,
4.81323,-14.9601,-0.728311,um,Surface,Displacement Delta,3,1000052675,52856,
0.777191,3.10873,-0.628572,um,Surface,Displacement Delta,3,1000052677,52857,
-2.9751,-0.183228,-0.304671,um,Surface,Displacement Delta,3,1000052678,52858,
-0.914185,-0.108215,1.52394,um,Surface,Displacement Delta,3,1000052685,52859,
-3.41705,-0.192139,0.716959,um,Surface,Displacement Delta,3,1000052676,52860,
-0.0491943,2.80444,-0.0305567,um,Surface,Displacement Delta,3,1000052680,52861,
-1.25641,-0.271057,-0.560767,um,Surface,Displacement Delta,3,1000052679,52862,
1.3161,6.76382,-0.419646,um,Surface,Displacement Delta,3,1000052683,52863,
0.0478668,0.194153,0.252703,um,Surface,Displacement Delta,3,1000052684,52864,
0.305389,-0.183228,0.227587,um,Surface,Displacement Delta,3,1000052682,52865,
-0.332581,-2.01273,-0.946213,um,Surface,Displacement Delta,3,1000052689,52866,
-3.98267,0.089447,0.996397,um,Surface,Displacement Delta,3,1000052687,52867,
-1.45905,0.17865,-0.558524,um,Surface,Displacement Delta,3,1000052686,52868,
-0.289429,1.08087,-0.149225,um,Surface,Displacement Delta,3,1000052688,52869,
2.252,0.317871,0.0662947,um,Surface,Displacement Delta,3,1000052692,52870,
0.136261,-0.13623,1.1,um,Surface,Displacement Delta,3,1000052690,52871,
-1.24297,-2.12726,-1.23372,um,Surface,Displacement Delta,3,1000052691,52872,
-2.79037,-0.566772,-0.292768,um,Surface,Displacement Delta,3,1000052693,52873,
0.472351,-0.236145,0.440001,um,Surface,Displacement Delta,3,1000052695,52874,
-0.900604,6.47223,-0.121222,um,Surface,Displacement Delta,3,1000052694,52875,
3.18704,-5.31219,0.0346088,um,Surface,Displacement Delta,3,1000052697,52876,
1.96198,-0.280289,0.544762,um,Surface,Displacement Delta,3,1000052785,52877,
-2.28119,0.734833,-0.0919495,um,Surface,Displacement Delta,3,1000052696,52878,
0.737976,1.18083,0.290278,um,Surface,Displacement Delta,3,1000052698,52879,
6.40887,-0.32917,0.584702,um,Surface,Displacement Delta,3,1000052702,52880,
-0.55249,0,0.136265,um,Surface,Displacement Delta,3,1000052700,52881,
-3.27661,0.263557,-0.139377,um,Surface,Displacement Delta,3,1000052791,52882,
1.00562,0.0519047,1.14802,um,Surface,Displacement Delta,3,1000052699,52883,
3.01642,5.52235,-0.745049,um,Surface,Displacement Delta,3,1000052704,52884,
-0.230652,-4.10201,6.30772,um,Surface,Displacement Delta,3,1000052706,52885,
-0.0294189,1.60293,-0.168816,um,Surface,Displacement Delta,3,1000052703,52886,
4.33951,7.25336,0.229993,um,Surface,Displacement Delta,3,1000052708,52887,
0.351562,1.46671,0.32662,um,Surface,Displacement Delta,3,1000052701,52888,
-0.27655,-0.0932159,-0.289474,um,Surface,Displacement Delta,3,1000052705,52889,
-0.566208,0.527893,0.00996685,um,Surface,Displacement Delta,3,1000052709,52890,
0,0,0,um,Surface,Displacement Delta,3,1000052891,52891,
-0.0843811,-0.0235901,0.404892,um,Surface,Displacement Delta,3,1000052711,52892,
-3.2572,-0.0151672,1.06063,um,Surface,Displacement Delta,3,1000052713,52893,
0.198822,2.63046,-0.16146,um,Surface,Displacement Delta,3,1000052710,52894,
1.4779,0,0.267442,um,Surface,Displacement Delta,3,1000052714,52895,
-8.27053,1.08557,2.33085,um,Surface,Displacement Delta,3,1000052715,52896,
-10.3058,-6.37546,-0.294771,um,Surface,Displacement Delta,3,1000052712,52897,
1.33307,-0.0736847,-0.783234,um,Surface,Displacement Delta,3,1000052717,52898,
-1.49243,0.0218811,0.473611,um,Surface,Displacement Delta,3,1000052718,52899,
-8.61563,-0.511688,-4.44753,um,Surface,Displacement Delta,3,1000052716,52900,
-0.176804,0.623627,-0.530036,um,Surface,Displacement Delta,3,1000052720,52901,
-0.759094,0.0843506,-0.130952,um,Surface,Displacement Delta,3,1000052722,52902,
-1.07068,2.14709,0.148828,um,Surface,Displacement Delta,3,1000052719,52903,
3.76789,-0.407928,0.236667,um,Surface,Displacement Delta,3,1000052721,52904,
-3.06561,11.513,0.095191,um,Surface,Displacement Delta,3,1000052723,52905,
0.326279,0.0710297,1.30263,um,Surface,Displacement Delta,3,1000052726,52906,
-5.67957,8.62832,-0.0509157,um,Surface,Displacement Delta,3,1000052724,52907,
0.500031,1.66523,0.449497,um,Surface,Displacement Delta,3,1000052725,52908,
-0.10347,-0.0747833,-0.865061,um,Surface,Displacement Delta,3,1000052728,52909,
-2.1691,5.8953,0.314814,um,Surface,Displacement Delta,3,1000052727,52910,
-1.97961,8.64781,0.113235,um,Surface,Displacement Delta,3,1000052729,52911,
-2.08229,1.60156,-0.039114,um,Surface,Displacement Delta,3,1000052730,52912,
-0.0297241,0.980867,0.934707,um,Surface,Displacement Delta,3,1000052731,52913,
-3.63478,1.07736,0.166637,um,Surface,Displacement Delta,3,1000052732,52914,
0.343369,0.361748,0.068037,um,Surface,Displacement Delta,3,1000052733,52915,
0.0632629,-1.54773,0.00654602,um,Surface,Displacement Delta,3,1000052735,52916,
-5.34183,-0.857758,-4.36456,um,Surface,Displacement Delta,3,1000052823,52917,
0.506065,2.08753,0.307144,um,Surface,Displacement Delta,3,1000052736,52918,
-3.38881,-6.1088,-3.88398,um,Surface,Displacement Delta,3,1000052734,52919,
2.89136,-6.64156,1.18913,um,Surface,Displacement Delta,4,1000052671,52920,
-0.211487,6.13321,-0.985073,um,Surface,Displacement Delta,4,1000052669,52921,
-3.50201,-1.20477,0.981878,um,Surface,Displacement Delta,4,1000052650,52922,
3.04669,1.83051,0.118422,um,Surface,Displacement Delta,4,1000052648,52923,
0.906708,-0.627838,0.396658,um,Surface,Displacement Delta,4,1000052649,52924,
0.681946,1.77124,0.18915,um,Surface,Displacement Delta,4,1000052651,52925,
-4.10144,2.5611,-0.534261,um,Surface,Displacement Delta,4,1000052655,52926,
-0.978149,-3.27399,0.224252,um,Surface,Displacement Delta,4,1000052652,52927,
-0.194519,-7.0141,0.431702,um,Surface,Displacement Delta,4,1000052654,52928,
-3.63617,0.0383301,0.318629,um,Surface,Displacement Delta,4,1000052653,52929,
-1.09088,1.30902,-0.693524,um,Surface,Displacement Delta,4,1000052656,52930,
-2.77875,-0.046875,-1.97885,um,Surface,Displacement Delta,4,1000052657,52931,
-0.731689,-3.76825,0.152828,um,Surface,Displacement Delta,4,1000052658,52932,
-1.9469,-1.6839,-0.0881157,um,Surface,Displacement Delta,4,1000052659,52933,
-1.28409,-5.39539,-1.12973,um,Surface,Displacement Delta,4,1000052841,52934,
-1.83624,-7.97412,-0.63755,um,Surface,Displacement Delta,4,1000052660,52935,
-0.741272,1.17407,0.19532,um,Surface,Displacement Delta,4,1000052661,52936,
2.12549,0.322083,-0.25,um,Surface,Displacement Delta,4,1000052663,52937,
0.420471,0,-0.00241852,um,Surface,Displacement Delta,4,1000052662,52938,
-2.95898,7.03186,0.0588236,um,Surface,Displacement Delta,4,1000052665,52939,
0.283386,-0.42511,-0.425332,um,Surface,Displacement Delta,4,1000052664,52940,
0.506348,-0.0983887,-0.388947,um,Surface,Displacement Delta,4,1000052666,52941,
0.64447,-0.152161,0.56007,um,Surface,Displacement Delta,4,1000052667,52942,
-0.266357,-0.0432129,-0.429269,um,Surface,Displacement Delta,4,1000052670,52943,
1.7644,-8.03961,-1.63004,um,Surface,Displacement Delta,4,1000052668,52944,
-4.55099,0.0932007,0.817543,um,Surface,Displacement Delta,4,1000052672,52945,
-0.283386,6.26202,-0.511923,um,Surface,Displacement Delta,4,1000052673,52946,
2.04382,5.50075,-2.08421,um,Surface,Displacement Delta,4,1000052681,52947,
0.0925293,-0.659302,-0.548493,um,Surface,Displacement Delta,4,1000052674,52948,
6.95746,-13.3796,-0.0296154,um,Surface,Displacement Delta,4,1000052675,52949,
1.33655,0.419006,-0.0851393,um,Surface,Displacement Delta,4,1000052676,52950,
-4.49677,-6.97507,0.756381,um,Surface,Displacement Delta,4,1000052677,52951,
-1.32841,-6.36249,-0.636843,um,Surface,Displacement Delta,4,1000052685,52952,
-1.97009,-3.65735,0.978108,um,Surface,Displacement Delta,4,1000052683,52953,
-0.937714,-0.129333,-0.0948286,um,Surface,Displacement Delta,4,1000052682,52954,
-1.09613,0.112396,0.564414,um,Surface,Displacement Delta,4,1000052678,52955,
-0.246002,-5.31372,-0.106943,um,Surface,Displacement Delta,4,1000052680,52956,
-1.8013,0.107178,0.752854,um,Surface,Displacement Delta,4,1000052679,52957,
-1.02979,-0.0984497,-0.55,um,Surface,Displacement Delta,4,1000052684,52958,
-0.142365,6.69638,-0.131063,um,Surface,Displacement Delta,4,1000052687,52959,
-3.64917,-3.77045,0.968854,um,Surface,Displacement Delta,4,1000052689,52960,
0.275269,-0.0308838,0.489688,um,Surface,Displacement Delta,4,1000052686,52961,
2.35912,-0.0202026,-0.306338,um,Surface,Displacement Delta,4,1000052690,52962,
0.282761,-0.917236,0.218019,um,Surface,Displacement Delta,4,1000052688,52963,
0.295212,0.188171,0.546562,um,Surface,Displacement Delta,4,1000052692,52964,
-1.34033,0.369995,1.06767,um,Surface,Displacement Delta,4,1000052694,52965,
-1.6337,0.740448,0.106117,um,Surface,Displacement Delta,4,1000052693,52966,
-1.00906,0.0214233,-0.706667,um,Surface,Displacement Delta,4,1000052695,52967,
3.06157,-3.1488,-1.20166,um,Surface,Displacement Delta,4,1000052691,52968,
-2.46991,-1.47604,3.44361,um,Surface,Displacement Delta,4,1000052698,52969,
-2.37872,0.0272522,0.530588,um,Surface,Displacement Delta,4,1000052785,52970,
-2.92154,0.109436,-1.29756,um,Surface,Displacement Delta,4,1000052697,52971,
0.547943,-3.37268,0.567974,um,Surface,Displacement Delta,4,1000052696,52972,
2.73822,-0.10627,-0.10226,um,Surface,Displacement Delta,4,1000052702,52973,
-1.38446,0.0264435,0.184484,um,Surface,Displacement Delta,4,1000052700,52974,
-0.42981,-0.17609,-0.644882,um,Surface,Displacement Delta,4,1000052791,52975,
2.61957,0.0976877,-1.43726,um,Surface,Displacement Delta,4,1000052699,52976,
0.475403,0.973869,0.869191,um,Surface,Displacement Delta,4,1000052704,52977,
2.62463,2.59484,0.685575,um,Surface,Displacement Delta,4,1000052703,52978,
-3.18964,7.82423,-5.52692,um,Surface,Displacement Delta,4,1000052706,52979,
3.88531,6.78662,0.223721,um,Surface,Displacement Delta,4,1000052708,52980,
-2.9928,0.0932159,0.255098,um,Surface,Displacement Delta,4,1000052705,52981,
-3.24036,-1.24881,0.63588,um,Surface,Displacement Delta,4,1000052701,52982,
0.0893707,-0.0441895,0.341771,um,Surface,Displacement Delta,4,1000052709,52983,
4.94647,0.0431995,-0.99939,um,Surface,Displacement Delta,4,1000052707,52984,
-1.07628,0.110687,0.196702,um,Surface,Displacement Delta,4,1000052711,52985,
-0.688812,-0.254333,0.540599,um,Surface,Displacement Delta,4,1000052710,52986,
-3.39011,5.99939,-2.5371,um,Surface,Displacement Delta,4,1000052715,52987,
3.91046,0.0135193,-0.282871,um,Surface,Displacement Delta,4,1000052713,52988,
0.236877,0.121613,-0.0935526,um,Surface,Displacement Delta,4,1000052717,52989,
-0.915901,-6.45981,-0.120381,um,Surface,Displacement Delta,4,1000052714,52990,
0.788925,-0.0908813,0.0968256,um,Surface,Displacement Delta,4,1000052718,52991,
-1.17215,-3.13438,0.478105,um,Surface,Displacement Delta,4,1000052712,52992,
-4.66342,-7.33871,0.77604,um,Surface,Displacement Delta,4,1000052716,52993,
-0.469513,-0.842392,0.272104,um,Surface,Displacement Delta,4,1000052720,52994,
3.42555,3.85822,-0.410217,um,Surface,Displacement Delta,4,1000052721,52995,
2.02917,0.260498,0.30866,um,Surface,Displacement Delta,4,1000052719,52996,
1.03918,0.500351,0.797392,um,Surface,Displacement Delta,4,1000052723,52997,
1.77122,0,0,um,Surface,Displacement Delta,4,1000052722,52998,
-4.9649,5.66809,0.220086,um,Surface,Displacement Delta,4,1000052724,52999,
0,0,0,um,Surface,Displacement Delta,4,1000053000,53000,
0.859787,0.183228,0.649204,um,Surface,Displacement Delta,4,1000052728,53001,
2.38435,-2.28867,-0.296153,um,Surface,Displacement Delta,4,1000052726,53002,
0.835052,-3.39308,0.140464,um,Surface,Displacement Delta,4,1000052727,53003,
-0.626984,-1.1406,-0.0228233,um,Surface,Displacement Delta,4,1000052725,53004,
